기준분기,연령대,성별구분,소득추정등급,상품구분(NICE)명_대분류,"미해제연체총잔액<미적용, 금액, 십만원>","미해제연체총잔액<미적용, 연체자수, 명>"
2010Q1,40대,여자,8,기타,2538,51
2010Q1,40대,여자,8,대출,88377,141
2010Q1,40대,여자,8,리스,0,0
2010Q1,40대,여자,8,보증,1791,9
2010Q1,40대,여자,8,카드,2808,110
2010Q1,40대,여자,8,카드론,234,11
2010Q1,40대,여자,8,할부,1640,22
2010Q1,40대,여자,8,-,0,0
2010Q1,40대,여자,9,기타,2995,127
2010Q1,40대,여자,9,대출,138872,323
2010Q1,40대,여자,9,리스,0,0
2010Q1,40대,여자,9,보증,6281,38
2010Q1,40대,여자,9,카드,5826,260
2010Q1,40대,여자,9,카드론,403,25
2010Q1,40대,여자,9,할부,3040,54
2010Q1,40대,여자,9,-,0,0
2010Q1,40대,여자,10,기타,3796,212
2010Q1,40대,여자,10,대출,201166,474
2010Q1,40대,여자,10,리스,290,1
2010Q1,40대,여자,10,보증,6750,52
2010Q1,40대,여자,10,카드,3669,361
2010Q1,40대,여자,10,카드론,390,36
2010Q1,40대,여자,10,할부,4520,65
2010Q1,40대,여자,10,-,0,0
2010Q1,40대,여자,11,기타,3116,168
2010Q1,40대,여자,11,대출,102704,275
2010Q1,40대,여자,11,리스,0,0
2010Q1,40대,여자,11,보증,8870,50
2010Q1,40대,여자,11,카드,2615,176
2010Q1,40대,여자,11,카드론,104,20
2010Q1,40대,여자,11,할부,2098,36
2010Q1,40대,여자,11,-,0,0
2010Q1,40대,여자,12,기타,2068,232
2010Q1,40대,여자,12,대출,19562,112
2010Q1,40대,여자,12,보증,4910,41
2010Q1,40대,여자,12,카드,1391,71
2010Q1,40대,여자,12,카드론,228,13
2010Q1,40대,여자,12,할부,2691,19
2010Q1,40대,여자,12,-,0,0
2010Q1,40대,여자,13,기타,785,69
2010Q1,40대,여자,13,대출,5145,35
2010Q1,40대,여자,13,보증,819,5
2010Q1,40대,여자,13,카드,514,20
2010Q1,40대,여자,13,카드론,18,3
2010Q1,40대,여자,13,할부,360,7
2010Q1,40대,여자,13,-,0,0
2010Q1,40대,여자,14,기타,277,16
2010Q1,40대,여자,14,대출,3490,31
2010Q1,40대,여자,14,리스,0,0
2010Q1,40대,여자,14,보증,535,2
2010Q1,40대,여자,14,카드,371,24
2010Q1,40대,여자,14,카드론,15,2
2010Q1,40대,여자,14,할부,54,1
2010Q1,40대,여자,14,-,0,0
2010Q1,40대,여자,15,기타,159,17
2010Q1,40대,여자,15,대출,10702,31
2010Q1,40대,여자,15,보증,738,1
2010Q1,40대,여자,15,카드,222,11
2010Q1,40대,여자,15,카드론,5,3
2010Q1,40대,여자,15,할부,410,5
2010Q1,40대,여자,15,-,0,0
2010Q1,50대,남자,0,기타,989,49
2010Q1,50대,남자,0,대출,27573,101
2010Q1,50대,남자,0,리스,0,0
2010Q1,50대,남자,0,보증,4388,34
2010Q1,50대,남자,0,카드,257,10
2010Q1,50대,남자,0,카드론,291,3
2010Q1,50대,남자,0,할부,403,7
2010Q1,50대,남자,0,-,0,0
2010Q1,50대,남자,1,기타,453,10
2010Q1,50대,남자,1,대출,36608,25
2010Q1,50대,남자,1,리스,0,0
2010Q1,50대,남자,1,카드,657,12
2010Q1,50대,남자,1,카드론,297,3
2010Q1,50대,남자,1,할부,198,4
2010Q1,50대,남자,1,-,0,0
2010Q1,50대,남자,2,기타,1000,10
2010Q1,50대,남자,2,대출,15609,23
2010Q1,50대,남자,2,리스,0,0
2010Q1,50대,남자,2,카드,617,10
2010Q1,50대,남자,2,카드론,251,3
2010Q1,50대,남자,2,할부,25,1
2010Q1,50대,남자,2,-,0,0
2010Q1,50대,남자,3,기타,1753,17
2010Q1,50대,남자,3,대출,64778,47
2010Q1,50대,남자,3,리스,211,1
2010Q1,50대,남자,3,카드,1295,25
2010Q1,50대,남자,3,카드론,277,2
2010Q1,50대,남자,3,할부,1017,9
2010Q1,50대,남자,3,-,0,0
2010Q1,50대,남자,4,기타,2089,14
2010Q1,50대,남자,4,대출,21727,36
2010Q1,50대,남자,4,리스,0,0
2010Q1,50대,남자,4,카드,892,20
2010Q1,50대,남자,4,카드론,146,5
2010Q1,50대,남자,4,할부,198,2
2010Q1,50대,남자,4,-,0,0
2010Q1,50대,남자,5,기타,1779,20
2010Q1,50대,남자,5,대출,101617,90
2010Q1,50대,남자,5,리스,0,0
2010Q1,50대,남자,5,보증,841,3
2010Q1,50대,남자,5,카드,1844,40
2010Q1,50대,남자,5,카드론,180,5
2010Q1,50대,남자,5,할부,2026,8
2010Q1,50대,남자,5,-,0,0
2010Q1,50대,남자,6,기타,3006,56
2010Q1,50대,남자,6,대출,145889,120
2010Q1,50대,남자,6,리스,0,0
2010Q1,50대,남자,6,보증,1395,11
2010Q1,50대,남자,6,카드,1987,61
2010Q1,50대,남자,6,카드론,213,8
2010Q1,50대,남자,6,할부,2383,20
2010Q1,50대,남자,6,-,0,0
2010Q1,50대,남자,7,기타,4577,81
2010Q1,50대,남자,7,대출,228408,254
2010Q1,50대,남자,7,리스,15092,1
2010Q1,50대,남자,7,보증,4634,25
2010Q1,50대,남자,7,카드,2401,104
2010Q1,50대,남자,7,카드론,222,11
2010Q1,50대,남자,7,할부,5196,45
2010Q1,50대,남자,7,-,0,0
2010Q1,50대,남자,8,기타,5118,173
2010Q1,50대,남자,8,대출,398144,622
2010Q1,50대,남자,8,리스,0,0
2010Q1,50대,남자,8,보증,13918,69
2010Q1,50대,남자,8,카드,2998,166
2010Q1,50대,남자,8,카드론,358,18
2010Q1,50대,남자,8,할부,3596,56
2010Q1,50대,남자,8,-,0,0
2010Q1,50대,남자,9,기타,2170,140
2010Q1,50대,남자,9,대출,169907,391
2010Q1,50대,남자,9,리스,0,0
2010Q1,50대,남자,9,보증,4201,38
2010Q1,50대,남자,9,카드,2679,97
2010Q1,50대,남자,9,카드론,82,9
2010Q1,50대,남자,9,할부,4946,52
2010Q1,50대,남자,9,-,0,0
2010Q1,50대,남자,10,기타,2618,129
2010Q1,50대,남자,10,대출,31503,81
2010Q1,50대,남자,10,리스,0,0
2010Q1,50대,남자,10,보증,2958,27
2010Q1,50대,남자,10,카드,787,24
2010Q1,50대,남자,10,카드론,25,1
2010Q1,50대,남자,10,할부,1084,10
2010Q1,50대,남자,10,-,0,0
2010Q1,50대,남자,11,기타,1612,192
2010Q1,50대,남자,11,대출,7647,28
2010Q1,50대,남자,11,보증,184,2
2010Q1,50대,남자,11,카드,323,12
2010Q1,50대,남자,11,카드론,20,1
2010Q1,50대,남자,11,할부,390,4
2010Q1,50대,남자,11,-,0,0
2010Q1,50대,남자,12,기타,18,3
2010Q1,50대,남자,12,대출,692,4
2010Q1,50대,남자,12,카드,140,2
2010Q1,50대,남자,12,카드론,23,1
2010Q1,50대,남자,12,할부,0,0
2010Q1,50대,남자,12,-,0,0
2010Q1,50대,남자,13,기타,61,4
2010Q1,50대,남자,13,대출,4520,7
2010Q1,50대,남자,13,카드,1,1
2010Q1,50대,남자,13,카드론,0,0
2010Q1,50대,남자,13,할부,51,1
2010Q1,50대,남자,13,-,0,0
2010Q1,50대,남자,14,기타,70,5
2010Q1,50대,남자,14,대출,1232,11
2010Q1,50대,남자,14,리스,0,0
2010Q1,50대,남자,14,카드,140,9
2010Q1,50대,남자,14,카드론,23,1
2010Q1,50대,남자,14,할부,182,2
2010Q1,50대,남자,14,-,0,0
2010Q1,50대,남자,15,기타,80,2
2010Q1,50대,남자,15,대출,248,7
2010Q1,50대,남자,15,리스,0,0
2010Q1,50대,남자,15,카드,257,5
2010Q1,50대,남자,15,카드론,56,1
2010Q1,50대,남자,15,할부,11,2
2010Q1,50대,남자,15,-,0,0
2010Q1,50대,여자,0,기타,573,44
2010Q1,50대,여자,0,대출,9385,58
2010Q1,50대,여자,0,리스,0,0
2010Q1,50대,여자,0,보증,3080,24
2010Q1,50대,여자,0,카드,114,4
2010Q1,50대,여자,0,카드론,2,1
2010Q1,50대,여자,0,할부,5,1
2010Q1,50대,여자,0,-,0,0
2010Q1,50대,여자,1,기타,50,1
2010Q1,50대,여자,1,대출,686,4
2010Q1,50대,여자,1,리스,0,0
2010Q1,50대,여자,1,카드,104,6
2010Q1,50대,여자,1,카드론,20,1
2010Q1,50대,여자,1,할부,0,0
2010Q1,50대,여자,1,-,0,0
2010Q1,50대,여자,2,기타,0,0
2010Q1,50대,여자,2,대출,6589,6
2010Q1,50대,여자,2,리스,0,0
2010Q1,50대,여자,2,카드,141,3
2010Q1,50대,여자,2,카드론,0,0
2010Q1,50대,여자,2,할부,0,0
2010Q1,50대,여자,2,-,0,0
2010Q1,50대,여자,3,기타,39,7
2010Q1,50대,여자,3,대출,7246,22
2010Q1,50대,여자,3,리스,0,0
2010Q1,50대,여자,3,카드,268,6
2010Q1,50대,여자,3,카드론,29,1
2010Q1,50대,여자,3,할부,13,1
2010Q1,50대,여자,3,-,0,0
2010Q1,50대,여자,4,기타,239,5
2010Q1,50대,여자,4,대출,1270,11
2010Q1,50대,여자,4,리스,0,0
2010Q1,50대,여자,4,보증,288,1
2010Q1,50대,여자,4,카드,584,8
2010Q1,50대,여자,4,카드론,0,0
2010Q1,50대,여자,4,할부,40,1
2010Q1,50대,여자,4,-,0,0
2010Q1,50대,여자,5,기타,1853,3
2010Q1,50대,여자,5,대출,8430,12
2010Q1,50대,여자,5,리스,0,0
2010Q1,50대,여자,5,카드,334,12
2010Q1,50대,여자,5,카드론,20,1
2010Q1,50대,여자,5,할부,120,2
2010Q1,50대,여자,5,-,0,0
2010Q1,50대,여자,6,기타,63,4
2010Q1,50대,여자,6,대출,39192,22
2010Q1,50대,여자,6,리스,0,0
2010Q1,50대,여자,6,카드,489,18
2010Q1,50대,여자,6,카드론,7,2
2010Q1,50대,여자,6,할부,50,2
2010Q1,50대,여자,6,-,0,0
2010Q1,50대,여자,7,기타,249,10
2010Q1,50대,여자,7,대출,42152,36
2010Q1,50대,여자,7,리스,0,0
2010Q1,50대,여자,7,보증,1090,2
2010Q1,50대,여자,7,카드,688,36
2010Q1,50대,여자,7,카드론,76,6
2010Q1,50대,여자,7,할부,68,5
2010Q1,50대,여자,7,-,0,0
2010Q1,50대,여자,8,기타,875,32
2010Q1,50대,여자,8,대출,38198,91
2010Q1,50대,여자,8,리스,0,0
2010Q1,50대,여자,8,보증,347,4
2010Q1,50대,여자,8,카드,1545,63
2010Q1,50대,여자,8,카드론,189,8
2010Q1,50대,여자,8,할부,787,15
2010Q1,50대,여자,8,-,0,0
2010Q1,50대,여자,9,기타,1758,71
2010Q1,50대,여자,9,대출,77106,182
2010Q1,50대,여자,9,리스,0,0
2010Q1,50대,여자,9,보증,4992,27
2010Q1,50대,여자,9,카드,1827,123
2010Q1,50대,여자,9,카드론,57,10
2010Q1,50대,여자,9,할부,1411,25
2010Q1,50대,여자,9,-,0,0
2010Q1,50대,여자,10,기타,2825,176
2010Q1,50대,여자,10,대출,122978,395
2010Q1,50대,여자,10,리스,1947,1
2010Q1,50대,여자,10,보증,7852,46
2010Q1,50대,여자,10,카드,2193,201
2010Q1,50대,여자,10,카드론,105,12
2010Q1,50대,여자,10,할부,2451,42
2010Q1,50대,여자,10,-,0,0
2010Q1,50대,여자,11,기타,563,62
2010Q1,50대,여자,11,대출,25042,109
2010Q1,50대,여자,11,리스,0,0
2010Q1,50대,여자,11,보증,3927,26
2010Q1,50대,여자,11,카드,1308,57
2010Q1,50대,여자,11,카드론,108,8
2010Q1,50대,여자,11,할부,842,14
2010Q1,50대,여자,11,-,0,0
2010Q1,50대,여자,12,기타,2229,183
2010Q1,50대,여자,12,대출,9746,31
2010Q1,50대,여자,12,리스,0,0
2010Q1,50대,여자,12,보증,1130,12
2010Q1,50대,여자,12,카드,547,32
2010Q1,50대,여자,12,카드론,14,2
2010Q1,50대,여자,12,할부,13,2
2010Q1,50대,여자,12,-,0,0
2010Q1,50대,여자,13,기타,191,3
2010Q1,50대,여자,13,대출,5913,15
2010Q1,50대,여자,13,리스,0,0
2010Q1,50대,여자,13,보증,148,1
2010Q1,50대,여자,13,카드,115,13
2010Q1,50대,여자,13,카드론,0,0
2010Q1,50대,여자,13,할부,22,2
2010Q1,50대,여자,13,-,0,0
2010Q1,50대,여자,14,기타,22,5
2010Q1,50대,여자,14,대출,4818,9
2010Q1,50대,여자,14,카드,181,11
2010Q1,50대,여자,14,카드론,8,1
2010Q1,50대,여자,14,할부,260,3
2010Q1,50대,여자,14,-,0,0
2010Q1,50대,여자,15,기타,46,7
2010Q1,50대,여자,15,대출,3203,6
2010Q1,50대,여자,15,카드,183,5
2010Q1,50대,여자,15,카드론,10,1
2010Q1,50대,여자,15,할부,0,0
2010Q1,50대,여자,15,-,0,0
2010Q1,60대,남자,0,기타,157,8
2010Q1,60대,남자,0,대출,3960,24
2010Q1,60대,남자,0,보증,1540,13
2010Q1,60대,남자,0,카드,49,2
2010Q1,60대,남자,0,카드론,3,1
2010Q1,60대,남자,0,할부,0,0
2010Q1,60대,남자,0,-,0,0
2010Q1,60대,남자,1,기타,48,1
2010Q1,60대,남자,1,대출,8922,4
2010Q1,60대,남자,1,리스,0,0
2010Q1,60대,남자,1,카드,20,3
2010Q1,60대,남자,1,할부,0,0
2010Q1,60대,남자,1,-,0,0
2010Q1,60대,남자,2,기타,0,0
2010Q1,60대,남자,2,대출,0,0
2010Q1,60대,남자,2,리스,0,0
2010Q1,60대,남자,2,카드,66,1
2010Q1,60대,남자,2,카드론,0,0
2010Q1,60대,남자,2,할부,0,0
2010Q1,60대,남자,2,-,0,0
2010Q1,60대,남자,3,기타,198,2
2010Q1,60대,남자,3,대출,1508,4
2010Q1,60대,남자,3,리스,0,0
2010Q1,60대,남자,3,카드,27,4
2010Q1,60대,남자,3,카드론,0,0
2010Q1,60대,남자,3,할부,0,0
2010Q1,60대,남자,3,-,0,0
2010Q1,60대,남자,4,기타,20,1
2010Q1,60대,남자,4,대출,2487,2
2010Q1,60대,남자,4,리스,0,0
2010Q1,60대,남자,4,카드,0,0
2010Q1,60대,남자,4,카드론,0,0
2010Q1,60대,남자,4,할부,0,0
2010Q1,60대,남자,4,-,0,0
2010Q1,60대,남자,5,기타,336,3
2010Q1,60대,남자,5,대출,13076,9
2010Q1,60대,남자,5,리스,0,0
2010Q1,60대,남자,5,카드,44,4
2010Q1,60대,남자,5,카드론,0,0
2010Q1,60대,남자,5,할부,196,3
2010Q1,60대,남자,5,-,0,0
2010Q1,60대,남자,6,기타,547,6
2010Q1,60대,남자,6,대출,16898,14
2010Q1,60대,남자,6,리스,332,1
2010Q1,60대,남자,6,보증,238,1
2010Q1,60대,남자,6,카드,865,7
2010Q1,60대,남자,6,카드론,37,1
2010Q1,60대,남자,6,할부,11,1
2010Q1,60대,남자,6,-,0,0
2010Q1,60대,남자,7,기타,1606,19
2010Q1,60대,남자,7,대출,34695,46
2010Q1,60대,남자,7,리스,0,0
2010Q1,60대,남자,7,보증,315,3
2010Q1,60대,남자,7,카드,533,18
2010Q1,60대,남자,7,카드론,119,1
2010Q1,60대,남자,7,할부,142,6
2010Q1,60대,남자,7,-,0,0
2010Q1,60대,남자,8,기타,2119,29
2010Q1,60대,남자,8,대출,45067,93
2010Q1,60대,남자,8,리스,0,0
2010Q1,60대,남자,8,보증,906,9
2010Q1,60대,남자,8,카드,622,21
2010Q1,60대,남자,8,카드론,0,0
2010Q1,60대,남자,8,할부,230,7
2010Q1,60대,남자,8,-,0,0
2010Q1,60대,남자,9,기타,1637,46
2010Q1,60대,남자,9,대출,63683,181
2010Q1,60대,남자,9,리스,0,0
2010Q1,60대,남자,9,보증,2778,18
2010Q1,60대,남자,9,카드,1455,50
2010Q1,60대,남자,9,카드론,183,6
2010Q1,60대,남자,9,할부,2465,26
2010Q1,60대,남자,9,-,0,0
2010Q1,60대,남자,10,기타,1109,40
2010Q1,60대,남자,10,대출,99857,146
2010Q1,60대,남자,10,보증,760,6
2010Q1,60대,남자,10,카드,301,23
2010Q1,60대,남자,10,카드론,0,0
2010Q1,60대,남자,10,할부,1238,15
2010Q1,60대,남자,10,-,0,0
2010Q1,60대,남자,11,기타,250,21
2010Q1,60대,남자,11,대출,11527,21
2010Q1,60대,남자,11,보증,929,8
2010Q1,60대,남자,11,카드,136,5
2010Q1,60대,남자,11,카드론,0,0
2010Q1,60대,남자,11,할부,118,3
2010Q1,60대,남자,11,-,0,0
2010Q1,60대,남자,12,기타,312,56
2010Q1,60대,남자,12,대출,255,4
2010Q1,60대,남자,12,보증,652,4
2010Q1,60대,남자,12,카드,0,0
2010Q1,60대,남자,12,할부,0,0
2010Q1,60대,남자,12,-,0,0
2010Q1,60대,남자,13,대출,0,0
2010Q1,60대,남자,13,카드,0,0
2010Q1,60대,남자,13,카드론,0,0
2010Q1,60대,남자,13,할부,0,0
2010Q1,60대,남자,13,-,0,0
2010Q1,60대,남자,14,기타,0,0
2010Q1,60대,남자,14,대출,0,0
2010Q1,60대,남자,14,카드,0,0
2010Q1,60대,남자,14,-,0,0
2010Q1,60대,남자,15,기타,16,1
2010Q1,60대,남자,15,대출,180,1
2010Q1,60대,남자,15,보증,205,1
2010Q1,60대,남자,15,카드,0,0
2010Q1,60대,남자,15,카드론,6,1
2010Q1,60대,남자,15,할부,0,0
2010Q1,60대,남자,15,-,0,0
2010Q1,60대,여자,0,기타,428,10
2010Q1,60대,여자,0,대출,2280,11
2010Q1,60대,여자,0,리스,0,0
2010Q1,60대,여자,0,보증,1635,9
2010Q1,60대,여자,0,카드,180,5
2010Q1,60대,여자,0,카드론,7,1
2010Q1,60대,여자,0,할부,45,2
2010Q1,60대,여자,0,-,0,0
2010Q1,60대,여자,1,대출,0,0
2010Q1,60대,여자,1,카드,0,0
2010Q1,60대,여자,1,카드론,0,0
2010Q1,60대,여자,1,할부,0,0
2010Q1,60대,여자,1,-,0,0
2010Q1,60대,여자,2,대출,0,0
2010Q1,60대,여자,2,리스,0,0
2010Q1,60대,여자,2,카드,0,0
2010Q1,60대,여자,2,할부,0,0
2010Q1,60대,여자,2,-,0,0
2010Q1,60대,여자,3,기타,0,0
2010Q1,60대,여자,3,대출,334,1
2010Q1,60대,여자,3,리스,0,0
2010Q1,60대,여자,3,카드,16,1
2010Q1,60대,여자,3,할부,0,0
2010Q1,60대,여자,3,-,0,0
2010Q1,60대,여자,4,대출,1800,1
2010Q1,60대,여자,4,카드,0,0
2010Q1,60대,여자,4,할부,0,0
2010Q1,60대,여자,4,-,0,0
2010Q1,60대,여자,5,기타,2,1
2010Q1,60대,여자,5,대출,2136,2
2010Q1,60대,여자,5,리스,0,0
2010Q1,60대,여자,5,카드,69,2
2010Q1,60대,여자,5,카드론,0,0
2010Q1,60대,여자,5,할부,46,1
2010Q1,60대,여자,5,-,0,0
2010Q1,60대,여자,6,기타,14,2
2010Q1,60대,여자,6,대출,2437,3
2010Q1,60대,여자,6,리스,0,0
2010Q1,60대,여자,6,카드,513,1
2010Q1,60대,여자,6,카드론,0,0
2010Q1,60대,여자,6,할부,0,0
2010Q1,60대,여자,6,-,0,0
2010Q1,60대,여자,7,기타,660,1
2010Q1,60대,여자,7,대출,12345,9
2010Q1,60대,여자,7,리스,0,0
2010Q1,60대,여자,7,카드,57,3
2010Q1,60대,여자,7,카드론,0,0
2010Q1,60대,여자,7,할부,72,1
2010Q1,60대,여자,7,-,0,0
2010Q1,60대,여자,8,기타,417,4
2010Q1,60대,여자,8,대출,26790,14
2010Q1,60대,여자,8,리스,0,0
2010Q1,60대,여자,8,보증,91,1
2010Q1,60대,여자,8,카드,708,8
2010Q1,60대,여자,8,카드론,151,4
2010Q1,60대,여자,8,할부,40,2
2010Q1,60대,여자,8,-,0,0
2010Q1,60대,여자,9,기타,340,11
2010Q1,60대,여자,9,대출,16765,28
2010Q1,60대,여자,9,리스,0,0
2010Q1,60대,여자,9,카드,37,9
2010Q1,60대,여자,9,카드론,14,1
2010Q1,60대,여자,9,할부,62,2
2010Q1,60대,여자,9,-,0,0
2010Q1,60대,여자,10,기타,639,11
2010Q1,60대,여자,10,대출,23732,27
2010Q1,60대,여자,10,리스,0,0
2010Q1,60대,여자,10,보증,617,5
2010Q1,60대,여자,10,카드,248,15
2010Q1,60대,여자,10,카드론,7,3
2010Q1,60대,여자,10,할부,177,1
2010Q1,60대,여자,10,-,0,0
2010Q1,60대,여자,11,기타,190,20
2010Q1,60대,여자,11,대출,16020,43
2010Q1,60대,여자,11,리스,0,0
2010Q1,60대,여자,11,보증,291,4
2010Q1,60대,여자,11,카드,503,19
2010Q1,60대,여자,11,카드론,35,2
2010Q1,60대,여자,11,할부,210,4
2010Q1,60대,여자,11,-,0,0
2010Q1,60대,여자,12,기타,264,44
2010Q1,60대,여자,12,대출,29380,84
2010Q1,60대,여자,12,보증,1583,9
2010Q1,60대,여자,12,카드,503,41
2010Q1,60대,여자,12,카드론,23,4
2010Q1,60대,여자,12,할부,1932,15
2010Q1,60대,여자,12,-,0,0
2010Q1,60대,여자,13,기타,580,98
2010Q1,60대,여자,13,대출,46608,134
2010Q1,60대,여자,13,리스,0,0
2010Q1,60대,여자,13,보증,2560,10
2010Q1,60대,여자,13,카드,516,27
2010Q1,60대,여자,13,카드론,33,4
2010Q1,60대,여자,13,할부,618,11
2010Q1,60대,여자,13,-,0,0
2010Q1,60대,여자,14,기타,530,98
2010Q1,60대,여자,14,대출,9149,38
2010Q1,60대,여자,14,보증,2161,14
2010Q1,60대,여자,14,카드,85,10
2010Q1,60대,여자,14,카드론,0,0
2010Q1,60대,여자,14,할부,168,2
2010Q1,60대,여자,14,-,0,0
2010Q1,60대,여자,15,기타,7,3
2010Q1,60대,여자,15,대출,71,1
2010Q1,60대,여자,15,카드,0,0
2010Q1,60대,여자,15,카드론,0,0
2010Q1,60대,여자,15,할부,0,0
2010Q1,60대,여자,15,-,0,0
2010Q1,70세 이상,남자,0,기타,13,2
2010Q1,70세 이상,남자,0,대출,429,3
2010Q1,70세 이상,남자,0,보증,82,1
2010Q1,70세 이상,남자,0,카드,0,0
2010Q1,70세 이상,남자,0,카드론,48,1
2010Q1,70세 이상,남자,0,할부,0,0
2010Q1,70세 이상,남자,0,-,0,0
2010Q1,70세 이상,남자,1,대출,0,0
2010Q1,70세 이상,남자,1,리스,0,0
2010Q1,70세 이상,남자,1,카드,0,0
2010Q1,70세 이상,남자,1,-,0,0
2010Q1,70세 이상,남자,3,대출,0,0
2010Q1,70세 이상,남자,3,-,0,0
2010Q1,70세 이상,남자,4,대출,0,0
2010Q1,70세 이상,남자,4,할부,0,0
2010Q1,70세 이상,남자,4,-,0,0
2010Q1,70세 이상,남자,6,-,0,0
2010Q1,70세 이상,남자,7,-,0,0
2010Q1,70세 이상,남자,8,-,0,0
2010Q1,70세 이상,남자,10,-,0,0
2010Q1,70세 이상,남자,11,대출,0,0
2010Q1,70세 이상,남자,11,-,0,0
2010Q1,70세 이상,남자,12,대출,309,1
2010Q1,70세 이상,남자,12,카드,0,0
2010Q1,70세 이상,남자,12,-,0,0
2010Q1,70세 이상,남자,13,기타,1367,66
2010Q1,70세 이상,남자,13,대출,96905,195
2010Q1,70세 이상,남자,13,리스,0,0
2010Q1,70세 이상,남자,13,보증,2596,15
2010Q1,70세 이상,남자,13,카드,618,34
2010Q1,70세 이상,남자,13,카드론,0,0
2010Q1,70세 이상,남자,13,할부,625,9
2010Q1,70세 이상,남자,13,-,0,0
2010Q1,70세 이상,남자,14,기타,95,10
2010Q1,70세 이상,남자,14,대출,15142,30
2010Q1,70세 이상,남자,14,리스,0,0
2010Q1,70세 이상,남자,14,카드,15,4
2010Q1,70세 이상,남자,14,할부,0,0
2010Q1,70세 이상,남자,14,-,0,0
2010Q1,70세 이상,남자,15,대출,0,0
2010Q1,70세 이상,남자,15,카드,0,0
2010Q1,70세 이상,남자,15,-,0,0
2010Q1,70세 이상,여자,0,기타,76,6
2010Q1,70세 이상,여자,0,대출,5410,5
2010Q1,70세 이상,여자,0,보증,289,2
2010Q1,70세 이상,여자,0,카드,0,0
2010Q1,70세 이상,여자,0,할부,0,0
2010Q1,70세 이상,여자,0,-,0,0
2010Q1,70세 이상,여자,1,-,0,0
2010Q1,70세 이상,여자,4,대출,0,0
2010Q1,70세 이상,여자,5,대출,0,0
2010Q1,70세 이상,여자,6,대출,0,0
2010Q1,70세 이상,여자,8,대출,0,0
2010Q1,70세 이상,여자,9,-,0,0
2010Q1,70세 이상,여자,10,대출,0,0
2010Q1,70세 이상,여자,11,대출,17,1
2010Q1,70세 이상,여자,11,-,0,0
2010Q1,70세 이상,여자,12,-,0,0
2010Q1,70세 이상,여자,13,기타,501,11
2010Q1,70세 이상,여자,13,대출,46073,35
2010Q1,70세 이상,여자,13,리스,0,0
2010Q1,70세 이상,여자,13,카드,268,16
2010Q1,70세 이상,여자,13,카드론,0,0
2010Q1,70세 이상,여자,13,할부,218,4
2010Q1,70세 이상,여자,13,-,0,0
2010Q1,70세 이상,여자,14,기타,228,56
2010Q1,70세 이상,여자,14,대출,82579,204
2010Q1,70세 이상,여자,14,리스,0,0
